rid,ri_stratum
5e87b468-7f77-5c42-9141-922a6010c122,746
5e87b489-c486-cf62-f291-4a34177f0e94,605
5e87b48f-e68e-e6da-da68-0f15d6721cb1,728
5e87b49b-7168-d802-c0c5-c390a194f9a3,762
5e87b4cf-be98-8d89-5cc1-2b40335829c1,717
5e87b4d0-5b59-01f3-b0a9-80b36219d0d8,746
5e87b4d2-aabe-ed7e-5b22-43003e30bf46,742
5e87b4dd-c345-8693-0c41-46dcb635becb,770
5e87b4e2-abe1-c8f4-422a-45a1aafdd2bf,745
5e87b4f7-4a50-81db-db41-7825c3420f9e,762
5e87b500-83d5-62ab-6df4-d5ae156071ff,718
5e87b501-97a2-34ff-e490-e2ba96dafab4,728
5e87b535-0140-4989-ec8d-f283b3350fe1,756
5e87b543-a31f-6307-40ef-9e3075320c4b,764
5e87b548-b324-7ca6-4bba-a42f6c0a5780,657
5e87b550-ded6-acaf-26b9-1e6c1967d3f2,747
5e87b550-fe58-3b38-bb4d-3c3e5ddfe5a3,760
5e87b55e-c7d4-1abe-7d8d-02555507db7a,732
5e87b55f-6643-b197-d2ca-ce358bd75f94,762
5e87b59f-72ac-7148-95d5-8c6705b6edf9,746
5e87b5a0-2428-5468-9fa1-5911597bfca7,706
5e87b5a6-ea14-73b0-534c-48abad673eed,714
5e87b5ac-8307-d490-df7b-7c71ad17259e,763
5e87b5b3-3e1a-8a6c-6cc7-900d132ff293,735
5e87b5b8-45f9-d650-95ec-842aeebd017f,772
5e87b5ba-f892-7e1d-0ff6-2901e6250222,605
5e87b5bb-72a3-9d4b-e8e2-426bfc918768,742
5e87b5c1-ef92-8520-c710-356685ae63f1,812
5e87b5d8-2a7d-803d-6064-98c47552a68e,768
5e87b5ed-88ff-8a69-67cf-b91f32da9a06,767
5e87b5f4-c81c-484e-cb8c-1506dac8fb0a,767
5e87b5f8-7ed3-165a-e765-064bc74c1a1d,746
5e87b61b-4f40-1c6b-ffba-fac57d49e5cf,762
5e87b65b-89c9-f676-1a87-340fd482d351,737
5e87b663-67a2-a833-9415-efb9053bf739,760
5e87b666-619e-a2c0-4d68-a49d44630876,776
5e87b674-40e9-bc0c-da86-28c4c0d2ad42,714
5e87b676-8bf7-5238-3d4d-683400a65d24,742
5e87b67d-92b5-299c-cbaf-a63afbef8f87,776
5e87b683-f0f7-91fb-ffdc-8c5a223c7693,735
5e87b687-3d2c-a5cc-1ce0-75b8e61db007,732
5e87b69c-ac8b-34db-abec-47d4b785395c,737
5e87b6a5-5764-4218-ae0e-d9be1666b004,726
5e87b6ba-fed4-ae80-56ea-a6a10785d6b0,746
5e87b6c0-4ebd-eb6c-6b4d-98d5e86347d7,765
5e87b6c7-f389-84f9-e552-e43881b57431,786
5e87b6ce-a5cb-da3f-ac7d-9d74f4cb1dd9,730
5e87b6d7-4817-6a96-dc55-90835135bc26,742
5e87b6db-d6c6-631d-d78c-1383d05128ba,766
5e87b6db-f6eb-78c8-20a7-ae12e4580e39,769
5e87b6f9-928a-4832-f7c4-2ac1bc985c05,776
5e87b70c-eba5-f27f-1fea-e31cbb3c2c85,812
5e87b713-7b03-f0ab-dcef-49f1b52dbfd9,761
5e87b733-ecbe-e908-5310-a30f3e86d310,767
5e87b73a-dd8f-1713-27b5-82360343cbea,768
5e87b74b-df36-1cc6-5156-69dc2b92991a,715
5e87b75b-8309-7e8f-f883-3266cf156952,771
5e87b76d-3217-777a-ec94-a5548e2601b8,755
5e87b76f-91df-9bae-41f7-308b3dc50cfd,763
5e87b777-c1d4-a7be-9579-9ac228ac417c,737
5e87b777-e03d-9384-faba-14d614a3cfe1,753
5e87b784-5cec-b82c-aecc-9a9482b2d47b,648
5e87b790-b62d-b86f-d774-3ed587fbfc2f,774
5e87b790-bf67-328a-9827-9cc4d1205d05,765
5e87b7ab-a7ff-dfdd-f3c1-6a56b63eaf31,730
5e87b816-e96b-68e5-a13a-062caa1ce508,765
5e87b81e-664d-9c74-9412-4046e684db6c,790
5e87b820-fab1-d831-8ebc-9fa927203c60,768
5e87b84d-cd9f-6b91-fa70-3437acf05d60,745
5e87b853-b0c7-4667-52e4-b10458f84183,763
5e87b874-0753-6158-c258-e7dd5effd9b9,758
5e87b87a-ea3f-13c5-1ae6-f133e22b45db,774
5e87b88f-febf-7390-94ab-df0810716235,605
5e87b8b1-f127-913a-f7e8-7db86323f2b4,717
5e87b8bd-f77f-c079-4ad3-ea2b02d5d49a,775
5e87b8d7-0f36-dcff-f1b2-2c08a91afb6d,786
5e87b8f7-4b18-8ca2-7d48-4b2a4b2db215,772
5e87b8fc-8d8f-9a18-0e34-f71ac574a6d5,778
5e87b90e-3108-e91d-e3d7-bfc1eca53111,746
5e87b918-2f41-bfa1-7cfe-4bfaabc09308,771
5e87b926-ed93-1e89-535a-3e634f1a6f60,777
5e87b930-8f58-bc39-a2f7-dbd4c2804c4a,775
5e87b936-3ef8-6fcc-1cff-c54e540cad75,773
5e87b939-213b-9624-72ec-a408e7482cc6,775
5e87b941-d854-d6a4-d9cc-2112426b5b0c,777
5e87b955-f291-73f9-d71c-7e90fe906af9,778
5e87b961-a4a0-f595-8843-7fa72719f4ba,752
5e87b96c-467e-c180-8a12-a67a703b3c45,773
5e87b979-f175-b095-380c-42e767ee96b4,757
5e87b998-6dc4-8c8f-049e-403af4214026,772
5e87ba10-9a34-743a-b776-87233a6b4add,768
5e87ba19-9f8f-9578-264a-2437958843ce,769
5e87ba3f-b209-f3b8-9331-7762a0fe12f5,730
5e87ba74-1649-7143-f6ba-2f499c0de05f,780
5e87ba78-32e2-22a9-c4b7-bc3509ea5054,772
5e87ba78-45f1-fdc2-5edb-29969b4bcc3a,774
5e87baa5-5215-c46c-3f1e-40218e18eba4,777
5e87baef-148d-411f-44d1-daf9015b58f9,764
5e87bb09-2d1d-fd96-56aa-593bad4956ac,780
5e87bb1b-1452-f0ef-085e-b5f8fd1d4e47,771
5e87bb29-214b-be03-e9e4-e1fe89194a50,773
5e87bb4d-80b7-8722-2b10-43a633ab14e2,755
5e87bb6b-ee11-e7ad-e2b6-c28188022140,777
5e87bb6f-201b-dbbb-b170-1ab341c2329d,778
5e87bb6f-a9e3-ce79-8530-9d989ca981ff,760
5e87bb84-8b2d-23de-f5bd-b555e817edf0,726
5e87bb90-c935-523b-751b-8ffdbb10009d,783
5e87bba9-3d85-a15f-dd8f-63b883d9d045,763
5e87bbd0-3974-70bd-3a8f-90b66a8fe641,781
5e87bbd1-e798-d74a-44b1-9a2a06274ad6,765
5e87bbe2-699d-c0b0-1bd2-3a628a386888,775
5e87bbe5-2539-9bd8-c590-d99226e2a4e2,778
5e87bbe6-07eb-6205-a41a-1ee1b719523e,771
5e87bbf5-2fd2-948e-c4f0-21382767f63f,784
5e87bc1e-a53b-58d8-521a-8a3e15c8d492,745
5e87bc6e-021c-6946-4cfc-279092d43d78,752
5e87bc70-777b-d366-ce7a-3177d0fba4e9,730
5e87bc73-c1d2-2359-cd1d-30c90251e5dd,730
5e87bcae-250e-2a86-ac00-4c043ebc5239,714
5e87bcb0-5057-9827-f395-16a81efc3181,769
5e87bccc-2588-8c41-e453-39655d8317dc,752
5e87bd40-e459-5257-4831-6734a45d74a2,766
5e87bd41-4939-a70f-8072-fef56dba5420,754
5e87bda3-8ff4-9902-3219-b388797f41eb,745
5e87bda4-1b4d-5c6c-8190-3e8396732252,787
5e87bda7-f64a-6e7b-444a-5c01293a5ea9,761
5e87bdb0-32f5-f4db-06d4-54d59d33bb29,730
5e87bdb7-2c4f-a76c-6d0d-a88454c85214,795
5e87bdec-9afb-7d9c-ed52-e982f03f3608,737
5e87be2f-a19f-ce93-4cc9-cf241dcb88ff,789
5e87be6e-6fab-bc91-36c4-3a617e3ef306,776
5e87be82-8cdf-c16d-463a-e9eafe4f17bc,746
5e87be85-bb1b-e514-803e-94a83577233f,790
5e87be97-bd89-5599-adb0-59edcf45c9d2,770
5e87beab-ee2b-2422-d710-9ec5488b5124,789
5e87beb3-bc2d-d1f1-131b-74190253ec28,771
5e87beb5-8872-c776-37f8-6c5995383689,789
5e87bec0-408f-83e2-6c5e-ec98ffe99635,785
5e87becf-7bd9-93eb-8e42-7f98f0fa9853,793
5e87bed3-1016-94a0-da73-518974a911dd,790
5e87befb-6c2e-4eff-a624-d074a0aca28f,771
5e87bf01-944a-8065-1fb8-70d3a7d56aca,794
5e87bf18-d806-e83c-8549-f64a0926c4fe,790
5e87bf1f-94b3-7a29-3893-942ae2227ecd,789
5e87bf27-285a-881b-2a18-564ce5f22ffa,793
5e87bf31-d9d6-a670-78e6-25da5e97af35,774
5e87bf3b-4746-17b7-6440-64525db550d9,765
5e87bf66-cf07-aea2-740f-af0bfad44f9a,788
5e87bf97-a143-0b46-1b71-8c1ae7353a6e,765
5e87bfa0-44a7-761a-3ffd-2a2bcbb1d290,766
5e87bfb0-3037-88e7-4f32-be94e1b28199,755
5e87bfba-5064-6b94-5e19-277b4b3fe952,766
5e87bfbd-2a75-4821-2595-bee1ef9ebd9a,792
5e87bfe9-34a2-b5a8-a4aa-8badfe64daff,785
5e87c008-5c81-10a5-2826-9f4240fd629a,772
5e87c010-a525-feda-bc5f-9fb9d90061de,757
5e87c028-bc56-cb42-2111-bb6a7ef6451a,760
5e87c02c-098d-5597-08fb-ce2a2bbad4c1,737
5e87c04f-dd4f-c8b4-672d-45f177441b0e,783
5e87c059-4edf-b174-51c0-ad62086a4b8b,755
5e87c072-f53e-fcf5-699f-75e9cd7377cb,795
5e87c074-1073-479c-de96-55907ef9829d,772
5e87c07d-45e7-b32e-38da-f0c0488a9ceb,788
5e87c08e-f74a-a4e0-5381-bd2b7745aa47,765
5e87c0e0-0789-3079-22a3-28f16a92b373,794
5e87c146-5cd8-8e6a-d52e-b2e16bad12d2,770
5e87c14c-0fb3-0b37-0b2e-9b7bdf737552,774
5e87c16b-68b9-3296-d0c4-1c819868cb32,788
5e87c1af-3af3-efef-9293-e2cbbfb3fce2,752
5e87c1b8-fcd7-35b5-387d-784d91cb1c52,793
5e87c1b9-a785-5b00-960d-40404e2267b8,781
5e87c1ca-6881-00ab-203b-568e0cea3dad,777
5e87c1d7-9aa7-3487-d7f9-f93a8d80aa98,787
5e87c1f0-5e97-e1ca-3c29-ce5456db2af9,737
5e87c217-fce2-6541-9cbe-7297c323d619,794
5e87c22e-b724-a1cd-b84c-8f96b39f5b09,772
5e87c23e-d1ae-286e-b1b9-5af6a27fa24b,788
5e87c259-2319-6847-103c-0a4d1ac6346c,777
5e87c296-9c52-d4ba-09bf-1a8677c21a39,781
5e87c2b8-3ade-8f32-5864-a19bb50123d2,796
5e87c2c6-01fe-cee8-da59-0ab9f991d88f,758
5e87c2ec-4c3a-eae5-e369-c18ded49bd3f,774
5e87c326-fac3-9092-b99e-724300893b87,714
5e87c337-8026-93ce-86f7-6b589c7c1bf7,781
5e87c357-adb7-0cc5-2ae2-53edb310db28,765
5e87c35b-0ded-a42c-fd23-c15eca2d079d,797
5e87c35e-0f46-8140-6145-fd52eae3dec6,797
5e87c369-e430-e183-0c67-7c6be190be0e,795
5e87c3a0-047b-ae70-ec6b-047f5a003284,758
5e87c3a9-31b2-99b1-e0eb-8541c2a21ae0,780
5e87c3f8-f210-41da-504b-2f10fa0661d8,787
5e87c43f-a194-6bb0-88e3-ddbd993d4cd4,756
5e87c4c4-50fd-2f3c-56b9-3c1312fd6655,799
5e87c4c7-f86a-5aba-6939-8254219096fe,772
5e87c4e4-4d01-f19e-b485-5915cb095bdf,785
5e87c4ef-0f21-9e78-856d-1ba818c941d6,771
5e87c554-3c06-28e9-07d0-140a86015f50,801
5e87c5b5-655a-03c4-203c-752c97bf03b1,745
5e87c5e5-20af-ad12-c482-01b9791812b7,798
5e87c60e-ce26-17c8-6034-3feb9ac2b3ca,755
5e87c69b-8c01-e205-33dc-6734760a5fb7,793
5e87c6a0-fe9d-a864-bd43-ca3e18c75bc0,792
5e87c6f9-5911-2751-8d34-9b0fd269dc45,796
5e87c705-94ca-485b-0b95-ddac09882a9d,798
5e87c70a-8bd1-b698-5542-99063aece6b1,771
5e87c7cb-e48c-d45c-f928-54e7d38185c0,772
5e87c816-808e-783d-ccbb-de490b3c5df9,799
5e87c81a-aee6-ef7d-1b94-2d6b7cf406f5,774
5e87c83b-d799-3e86-a224-b15772a019e9,800
5e87c847-b364-7b7f-e62b-34ae7c31581b,799
5e87c85b-0c6a-8fd2-9fdb-9a0cbd32a7f0,765
5e87c878-e044-60e0-d306-e1b137428720,792
5e87c8bb-417c-c3cb-dff2-e0efab236697,755
5e87c964-c499-220a-52bc-4755132061a3,795
5e87c9eb-2de8-53ad-2275-b72a9a8f5b33,799
5e87ca6b-34e5-b0d2-63c6-c06f9a951eb5,755
5e87cab5-0c16-ee81-2d24-b51dd1e83b64,794
5e87cb1c-d3f8-7393-d6d2-af0c466a2119,802
5e87cb4d-55e9-29a3-b927-4a87812906e1,765
5e87cb76-a974-eab9-4fd6-1663fcde29e0,801
5e87cbcd-4fac-d56d-6883-ba0ded407197,798
5e87cc03-470e-0b22-9671-8aa0296650ad,772
5e87cc44-ef03-bd28-9455-b904b6a37544,745
5e87cc68-2989-cc59-1101-850be3067403,777
5e87cc70-1cc1-50a6-6f3c-6285febeec4e,737
5e87cc95-a8f5-45e9-4d7a-c29b4ddb7a23,798
5e87cd53-ea88-2fca-2d09-5e6764368ac4,726
5e87cddd-d2aa-351d-04bf-8491fcc8af4c,777
5e87ced3-2ee0-868c-fcf5-facc09e42272,771
5e87cef3-98ac-7ace-9fe1-2c774826bf23,797
5e87cf14-943e-eab4-f21a-e0bbbf420819,755
5e87cf45-a558-26a6-bbe6-2b25c49ad415,765
5e87cf4c-d7b9-e223-1534-d6b43a8fca15,796
5e87cf84-13b4-ed5d-7f46-76a7d14ff81b,796
5e87cf8f-6be1-2cb8-c182-fa0f273f2253,805
5e87cf9b-56df-7af3-d969-fd6ab49fc467,745
5e87cfd1-d6cf-d4c0-3cce-2bc4fce7a18a,759
5e87cfe6-c742-a1d9-fb50-119bd599b933,803
5e87d00c-8525-ae61-d829-3b0c76511fd4,804
5e87d02e-1216-b096-ad45-06e9d40679f6,774
5e87d115-5e2f-abb5-22af-87f7d83f509a,780
5e87d207-2757-0a5d-ab9d-3e5dedafb5ff,714
5e87d20f-8a6b-d88f-50c6-4991a157f318,792
5e87d24f-21ac-ab06-7349-f917ab69da79,755
5e87d296-5465-491c-75f4-04dfafce0cb6,813
5e87d2c4-97ad-b84a-8d9b-40094cb9c861,800
5e87d30c-1d36-bfc6-47d5-5893883d30be,755
5e87d314-1e91-9ba8-9a07-fa364b780733,808
5e87d391-1117-395f-4183-a3a8efce5a72,777
5e87d39c-8d89-2bed-d68d-e40c41ce6d5f,806
5e87d410-7566-9b81-adf2-2f788553f598,726
5e87d41e-0614-6793-18fd-be38b010afac,809
5e87d55e-72a5-a356-c879-896660e12f2a,856
5e87d586-f733-7715-6033-7ce4441a7023,807
5e87d5af-08f5-0fe9-9831-c40da535faa6,802
5e87d5c5-be7d-fcd7-05b3-aecaf0e35870,774
5e87d5f5-4695-3c0a-2c2e-ded13c0e6b1f,803
5e87d61a-e800-ab9b-a1ba-6eb751fd574e,807
5e87d62a-a4cb-9668-7f1f-df2e279ad0d5,800
5e87d648-cb36-2797-38b6-7db808086376,803
5e87d69e-0834-d066-1dd7-d094cf20de61,801
5e87d6b5-dc48-2672-fcaa-93119a730fc2,777
5e87d6b8-727b-995b-515f-63d3f53eb78a,805
5e87d6e3-ddaa-cc0b-cea6-70fcdd69bcfe,809
5e87d7bf-0101-df11-38c9-4b8ce7e6bcb6,747
5e87d8b9-cb62-71d5-1dfb-2ead0eb417b2,790
5e87d8c0-685e-fce0-fdc8-36be0f3a42b6,804
5e87d8c3-a304-a411-0b22-5c14cfa2b331,726
5e87d8c6-7d3d-c2a8-a727-78807e5045d5,804
5e87d931-125c-ea04-cd34-a3e3bb518c70,774
5e87d935-687c-251f-8241-85e67195872a,803
5e87d943-3348-028d-428b-1357803a0cd1,817
5e87d943-faf4-8359-f545-82f5b0b16aef,806
5e87d95c-55f7-affa-60b9-733f12479d85,657
5e87d960-8441-7954-a1b0-59a6ae4a29b9,772
5e87d997-c0b9-9568-60a5-ab2295e7be4b,777
5e87da00-7232-5fd6-ad3b-3453faa20898,805
5e87da4f-ccb8-7eb7-d909-863ea9a8fa63,784
5e87da5b-360c-ba36-3037-6f9cac73624a,821
5e87da5b-3beb-5279-a7fc-bfec135fd482,770
5e87daaf-4d10-7460-f87c-a083babf59a5,818
5e87db33-c7c9-cfce-024c-72c02ad72d5a,815
5e87db44-1a1b-fb03-45c2-1edd01b80a32,772
5e87dc04-9323-0562-5872-9100c890a477,774
5e87dc72-90c1-31d2-fec2-9762bbdf4016,809
5e87dc86-652a-2f95-0ae7-0cfcde413600,774
5e87dc8a-df42-a1db-620d-43c17a0a5ab5,811
5e87dcae-ef88-c012-a3ee-ad85078d8a56,809
5e87dcb4-082f-267a-79fb-badabfdb1989,807
5e87dcb9-cafd-fbdb-c0db-208460670ac1,771
5e87dd0d-723f-9374-35c7-2c5e0f11a7f3,810
5e87dd30-4406-270f-c6f7-9b56840fd268,813
5e87dd3c-6363-8400-cee4-d760eebbe777,804
5e87dd3e-e009-e273-b524-ed519a6266d5,657
5e87dd60-e820-9fc9-a826-9e875cf040b7,810
5e87dd63-9b9c-fc75-5b0d-b695095afc64,817
5e87dd6f-943d-682f-5fee-819599180ead,815
5e87dd85-4d9f-4ed8-39fc-8ab8874a5531,737
5e87dd85-6045-6e65-f8be-138330c5ad12,815
5e87dd8c-045d-678d-e1b2-7f3d08e30c17,807
5e87dda5-8f95-a415-d437-8106c1eccbb5,755
5e87ddad-ce9a-fc29-6476-61d4685dd9c7,806
5e87ddb9-97ce-7348-cbfb-462ddd0b4cd2,800
5e87ddd2-13c6-d0a8-b57f-653928b2af9e,817
5e87dde8-6c49-08b2-f9c0-21e67e375804,790
5e87de11-5445-d74d-e79e-187783b980bc,819
5e87de98-8f87-20e7-f1d5-22eb84adfcaa,816
5e87dea9-a669-3f45-1d49-272c1e0e72e6,827
5e87dec3-2be6-7a93-2caa-9bdba1aaf053,836
5e87df11-ff44-34c2-0da6-b67605ce0208,801
5e87df2b-34bb-02a7-df3e-bdaeda765e5b,814
5e87df2e-f9e4-d1a8-4332-ce9cab1fb37f,813
5e87df5a-9616-51fa-d8a9-5f172c597707,805
5e87dfea-0688-8507-2f10-85ecfb063142,818
5e87dff7-8790-a834-5deb-ee4e55dd56ac,818
5e87e070-cc7a-e97c-5c23-0227214c2f73,824
5e87e0a4-e111-7096-0b16-a41d752444ab,805
5e87e0cf-44cc-af7b-e1e1-5b7bb7d29afd,790
5e87e0d4-d3da-9c7a-676f-384b69792409,810
5e87e1f6-9b49-beec-a5f3-9f3db8ba86f1,820
5e87e229-d326-d897-4b36-b2bb790cb01b,813
5e87e296-efbf-d312-a4c4-98cb25dd96cb,821
5e87e2be-402f-befa-f17c-eed4163d3190,818
5e87e2cb-0d02-80e2-a6fc-cf04ca7df912,824
5e87e327-4a61-63bb-3e56-864aaffa08f8,817
5e87e333-226a-b468-3792-76fbfcef78cb,816
5e87e35d-7e88-2d32-aa8d-7908982df76e,758
5e87e3a8-c422-8af1-d08d-e49181f9c11e,790
5e87e3b1-ead3-7a58-c880-cd0b53468b08,820
5e87e42d-269c-17f8-e2b2-c389bb5d1471,815
5e87e44a-fdce-0a5b-5392-0870aba9f6bc,810
5e87e455-ce8f-f4c6-56ff-dba3df7db4a5,819
5e87e467-fa82-7fdc-6a2c-8308e8e3f406,790
5e87e484-e332-4631-ed49-59e5bc2af814,821
5e87e4a6-e9f3-4ae7-575f-4c4836cda222,821
5e87e4eb-3630-2151-81b5-ea69c5670c8a,814
5e87e51c-f4f8-4fcc-f615-77d693fc42ef,818
5e87e522-9ba2-a0ba-ec0e-9d3c3aacc426,805
5e87e579-3882-b8e5-ea24-952fc6840914,819
5e87e58a-33e4-6cab-b13c-22ce244b2bb3,810
5e87e5a3-568b-c921-d482-fd154bd2cc10,824
5e87e5a4-10fc-9ba6-e65d-1d20545b0345,823
5e87e5c3-be8b-bf7e-01e5-68910efba6ff,810
5e87e5ca-0efe-cfd9-3723-b13d6b45d969,805
5e87e5ec-e1b8-5441-567a-2e15b3827b2a,821
5e87e5f0-aeb1-9cc9-6a34-02315b765a56,816
5e87e602-9368-9785-6eaa-8fa2cfebd8ca,806
5e87e671-688c-037e-7ae3-12b8f6c8b71c,823
5e87e67e-0107-abdb-a5d9-8adb8cebc1a0,818
5e87e684-f315-b9f2-5975-71e792dbce52,822
5e87e70e-be45-0fe5-befd-62bd0d1a3356,816
5e87e72b-8588-3441-43dc-6156a1b895e4,825
5e87e760-7d20-d68f-f0e5-1b3c89146459,808
5e87e77c-b72d-4619-13ec-4a61b6326119,825
5e87e780-22e4-89ed-16d2-97a720871298,726
5e87e784-ccfd-9adb-d8c8-f270fda6152a,811
5e87e7b3-1ae2-4f11-d5da-f15cbe09a566,827
5e87e7ba-5b2d-834c-8842-668042ff4787,822
5e87e7f1-cdd9-b9af-4ea4-64e3a0fcaa2a,826
5e87e81c-250f-2d59-6c54-ab23ae5eb821,821
5e87e83f-3dfe-9cf2-f4e5-431b691e4ed1,818
5e87e845-95aa-03f9-8020-71f1181160e9,822
5e87e867-5c2c-378d-25b0-d058bf28fe78,827
5e87e86d-a6a1-582a-f7e5-c7bde430becc,811
5e87e8ad-5f32-b08e-65de-672d1015b180,822
5e87e8f0-311d-deb5-e03f-ee8c7a48bc6d,827
5e87e8f5-f3c1-17db-9994-49d240e25de8,818
5e87e908-b9ca-2a55-ae23-48228734b66c,790
5e87e931-ea3c-2d32-737d-d76c97d58bac,820
5e87e958-2837-019a-02db-6a46d7b116bd,824
5e87e9ba-a317-e343-1ce4-9af9b6c220f0,820
5e87ea27-bf1f-938e-0e51-2394ec0e56db,802
5e87ea35-4cad-4555-be90-8863daf6129a,824
5e87ea4b-f2f9-e303-4ba7-8a8228ec4f4f,819
5e87ea6b-c111-5a8c-c5a7-9d226439867a,811
5e87ea9c-3dec-dc34-aaf6-f240a0b8abf2,806
5e87eab8-4ac1-5e7b-345e-bf1c3eeeea31,828
5e87eace-7985-ef3f-9aa9-d6ccc5a94ba6,818
5e87ead3-f97d-783b-cb63-4afc23c9937f,752
5e87eb0f-b2f3-27a3-d8c4-2a6b2708fd29,771
5e87eb2b-c397-c2b9-7a31-f7ae9b0f9e6a,823
5e87eb3b-9db0-132d-d910-5a47279659e1,806
5e87eb3e-130d-c459-a3f5-b16b20d51ddc,814
5e87eb86-9e5f-47c9-e83c-51e2492e6879,805
5e87eb8c-b2df-21fc-ace5-01c8b228d2b0,825
5e87eba4-4d92-4329-b142-230c4a63e656,814
5e87ebc5-6c3b-7040-f65f-66b2162fef7e,832
5e87ebcd-9d56-11c5-d6c0-871d6f8fc0ee,831
5e87ebec-bef9-c8ec-a6f0-aead930291fb,829
5e87ebef-6e17-fdaf-7e6f-85bf5f42d76e,826
5e87ec06-6af8-a904-95be-ac46489c3a3b,810
5e87ec23-3c80-4c53-c4a9-939c60548e9c,828
5e87ec47-8bf5-281d-d8a7-c2b3eba21555,805
5e87ec53-d89a-f188-81dc-0e30891bfe0a,824
5e87ecc0-1017-e490-7c84-95752328232e,827
5e87ed1b-85be-ef95-fd31-b644325e603a,783
5e87ed1d-5541-55a5-fc76-a2359effa18e,826
5e87ed7e-ea9c-6582-298f-0099738debe0,806
5e87ed92-1cd9-3f9a-efb3-5a18ac0f1209,828
5e87edce-202b-c65c-c346-d12841b29162,810
5e87edd9-a49f-dbe0-70c1-ab9246f2d308,790
5e87ee27-d2d6-a7b5-4605-02da261f5d3e,805
5e87ee41-94b1-00a0-b7ac-49bf4a0977cb,829
5e87ee4a-b8dc-5741-cfaf-aa8418a27e66,790
5e87ee56-6b0f-fe75-7ac3-6c505fe3b414,818
5e87ee85-d987-a5fa-f21e-5bbc05e7e684,832
5e87ee8e-7b83-eb59-b0ae-c0caf0250b83,821
5e87ef2c-2a44-2df5-efe5-8c5d5019d0ec,818
5e87ef34-9caa-7043-5d9e-2bbda34c2727,771
5e87ef80-48f5-ea4d-c966-111be1b9709b,821
5e87efb3-089f-d510-0c28-cd0f7662c200,825
5e87f023-ca9d-7621-cab5-f822e9a6a828,805
5e87f034-ac11-51a2-ff1d-6ae95e5d3cd9,806
5e87f038-318b-cf6a-78f8-9fd827e023c7,830
5e87f071-9992-f788-abde-7ab3f71f7937,832
5e87f084-8ded-6a8b-25a5-548df09f7f79,806
5e87f0b4-6c95-80cb-6c0f-ceec6222d09f,826
5e87f0d5-908a-9443-7e38-be55581500cd,831
5e87f0fc-9016-477c-2fcb-f6586567c87f,783
5e87f12c-7740-7065-d626-aed4d9354d41,831
5e87f141-c1e4-f0da-83a8-a124f6bbe6aa,806
5e87f192-df00-a4a9-986d-58191d2da4ea,823
5e87f194-e1b2-e3f8-0319-2d4cab686698,832
5e87f244-bbd4-cb27-5c24-7640a31f641a,810
5e87f24f-efad-33e3-7e4b-399036c41753,824
5e87f284-6068-b21b-e6d3-02512632c32d,828
5e87f2e1-6fcc-97ee-789c-23daeaaabdbe,657
5e87f346-2abc-07fe-216a-736faaf817e6,846
5e87f36b-428d-85b2-ac9c-cac1874415bb,833
5e87f387-e133-1321-1e32-bd35dfed9912,831
5e87f388-5c9f-f1e1-fa41-251c297ab4fc,839
5e87f38c-e3e1-bb68-483b-00a8d2931f64,834
5e87f396-e106-252d-0ed9-0fb88c2e3edb,878
5e87f3b8-d2a6-4dc5-9921-5ecad19ed642,843
5e87f3c2-d3ec-2173-c179-ae12fe7829be,824
5e87f3c5-d986-45ec-ebcd-5a8c7a51508a,830
5e87f3e6-500f-8b29-d825-0e5808edf98b,818
5e87f3f7-1db8-6955-05e9-efcdc6c0b95d,847
5e87f3fa-5551-e625-3e0d-cf96e2212903,837
5e87f441-e74b-f84c-a8d7-7e5642abdd5e,837
5e87f47d-805f-489c-111f-5f2d058a268f,836
5e87f542-87dc-f78d-d311-fc6371d78d91,835
5e87f561-9bfa-d480-5060-e7a1fc1bda9d,808
5e87f562-8536-1cc8-67fe-5490b7a4edd4,829
5e87f573-aa36-419d-18e5-1de3e28dfbe7,805
5e87f57b-8f59-f2a8-9538-0d7632ee2345,834
5e87f580-9ce1-db35-d00a-76b226e3aee0,829
5e87f596-57ea-701c-52d1-e3beb118a6d0,726
5e87f67c-b2e5-dfbd-2d69-3854d1176b88,838
5e87f6dc-a0a0-cd54-f246-4fbe92b25f64,834
5e87f739-65c4-e960-a581-4e7b168cc64f,834
5e87f757-514a-79b9-c536-6c2f22b93aa7,837
5e87f776-aef2-262e-07eb-de5aad55d982,810
5e87f79c-da62-2ba4-ca61-845d4820fe8d,837
5e87f7ba-b471-8626-f906-f56843ae0643,844
5e87f7dd-dda6-f59c-9fbc-fc80470955bf,835
5e87f802-8629-0c10-5f37-0888e3f6bb7f,840
5e87f80a-2666-bed3-aa30-3a2200594d77,843
5e87f80a-8758-8d4a-2da7-c58ba8a313f3,842
5e87f83f-ecff-d2ab-f3fe-6a533b0a4db1,821
5e87f840-e295-f55f-8ca6-9f7f1aae55ac,737
5e87f883-0024-e8d4-6bc4-b88bce71d8c2,808
5e87f912-06a6-eec1-a379-13c60735dfe5,837
5e87f93c-8ba8-cc4e-c87d-52fca2010cfb,839
5e87f978-799e-6e0a-46c7-73d84c32419b,842
5e87f9a5-7aeb-fa64-1c5d-e49604b44ea9,871
5e87fa26-9b78-3b9b-c305-b9c9473c13e9,833
5e87fa2b-35e5-cc67-86c2-8e0620d32cc4,841
5e87fa7c-0502-f729-0277-c5c23c54d9c4,844
5e87fa93-0c18-17d7-1b13-bcbf245325f9,810
